,X,Y,Name,description,altitudeMode,City,VistaIPCC,Vista_ID,VistaDate,Longitude,Source,State,FID,Latitude,VistaName,VistaSType,Field_1
1234,-120.426672699685,37.2234823899004,DUTCH DOOR DAIRY,,clampToGround,MERCED,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000478,11/10/2019,-120.426673,SJAPCD,CA,1234,37.223482,DUTCH DOOR DAIRY,Dairy,DUTCH DOOR DAIRY
1235,-121.860011000407,39.6302959996607,Sierra Rose Dairy,,clampToGround,Chico,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001477,11/10/2019,-121.860011,RWQCB,CA,905,39.630296,Sierra Rose Dairy,Dairy,Sierra Rose Dairy
1236,-119.417101599097,36.1039011784871,Dykstra Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000482,11/10/2019,-119.417102,RWQCB,CA,1236,36.103901,Dykstra Dairy,Dairy,Dykstra Dairy
1237,-120.231868107042,37.0436541052675,E & D Azevedo Dairy,,clampToGround,Madera,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000485,11/10/2019,-120.231868,RWQCB,CA,1237,37.043654,E &amp; D Azevedo Dairy,Dairy,E &amp; D Azevedo Dairy
1238,-119.340026501322,36.4272047849111,East View Dairy,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000490,11/10/2019,-119.340027,RWQCB,CA,1238,36.427205,East View Dairy,Dairy,East View Dairy
1239,-119.165108441132,36.2416208651477,"Ed Brower Dairy, Inc.",,clampToGround,Exeter,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000491,11/10/2019,-119.165108,RWQCB,CA,1239,36.241621,"Ed Brower Dairy, Inc.",Dairy,"Ed Brower Dairy, Inc."
1240,-121.397895000154,37.7555610003399,Silva Brothers Dairy,,clampToGround,Tracy,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001484,11/10/2019,-121.397895,CIWQS R5,CA,910,37.755561,Silva Brothers Dairy,Dairy,Silva Brothers Dairy
1241,-119.230730872132,36.2339914833345,Ed Souza & Son Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000498,11/10/2019,-119.230731,RWQCB,CA,1241,36.233991,Ed Souza &amp; Son Dairy,Dairy,Ed Souza &amp; Son Dairy
1242,-119.840768610597,36.3755576232527,Eden-Vale Dairy,,clampToGround,Lemoore,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000501,11/10/2019,-119.840769,RWQCB,CA,1242,36.375558,Eden-Vale Dairy,Dairy,Eden-Vale Dairy
1243,-119.337413639914,36.0841126420706,El Monte Dairy,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000511,11/10/2019,-119.337414,RWQCB,CA,1243,36.084113,El Monte Dairy,Dairy,El Monte Dairy
1244,-119.301254221976,36.4176080164161,Elbow Creek Dairy,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000513,11/10/2019,-119.301254,RWQCB,CA,1244,36.417608,Elbow Creek Dairy,Dairy,Elbow Creek Dairy
1245,-121.010651000143,37.5092130001798,"Silva Family Dairy, Inc.",,clampToGround,Crows Landing,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001491,11/10/2019,-121.010651,CIWQS R5,CA,915,37.509213,"Silva Family Dairy, Inc.",Dairy,"Silva Family Dairy, Inc."
1246,-119.344976539218,36.4676228274624,"Elkhorn Dairy, LLC",,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000515,11/10/2019,-119.344977,RWQCB,CA,1246,36.467623,"Elkhorn Dairy, LLC",Dairy,"Elkhorn Dairy, LLC"
1247,-120.5761634059,37.2834646431978,Emanuel Belo,,clampToGround,Merced,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000516,11/10/2019,-120.576163,CIWQS R5,CA,1247,37.283465,Emanuel Belo,Dairy,Emanuel Belo
1248,-120.920948767757,37.3334610098604,Empty (was A-D Dairy),,clampToGround,Stevinson,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000517,11/10/2019,-120.920949,CIWQS R5,CA,1248,37.333461,Empty (was A-D Dairy),Dairy,Empty (was A-D Dairy)
1249,-119.513386491184,36.1795198489333,Endeavor Gold Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000518,11/10/2019,-119.513386,RWQCB,CA,1249,36.17952,Endeavor Gold Dairy,Dairy,Endeavor Gold Dairy
1250,-120.951327000141,37.1463019999374,Silveira Dairy,,clampToGround,Gustine,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001497,11/10/2019,-120.951327,CIWQS R5,CA,920,37.146302,Silveira Dairy,Dairy,Silveira Dairy
1251,-119.566920999904,36.3325359998366,F & D Giacomazzi Farms,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000526,11/10/2019,-119.566921,RWQCB,CA,1251,36.332536,F &amp; D Giacomazzi Farms,Dairy,F &amp; D Giacomazzi Farms
1252,-119.25594736124,35.8161397025715,F & J Delano #1,,clampToGround,Delano,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000527,11/10/2019,-119.255947,RWQCB,CA,1252,35.81614,F &amp; J Delano #1,Dairy,F &amp; J Delano #1
1253,-119.396849626609,36.0537566327388,F & L Barcellos Dairy,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000529,11/10/2019,-119.39685,RWQCB,CA,1253,36.053757,F &amp; L Barcellos Dairy,Dairy,F &amp; L Barcellos Dairy
1254,-119.392410997521,36.2957974145614,F&J FARMS #4,,clampToGround,VISALIA,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000532,11/10/2019,-119.392411,SJAPCD,CA,1254,36.295797,F&amp;J FARMS #4,Dairy,F&amp;J FARMS #4
1255,-117.616687000205,34.0177005796931,Simoes Dairy - Riverside,,clampToGround,Ontario,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001504,11/10/2019,-117.616687,CIWQS,CA,925,34.017701,Simoes Dairy - Riverside,Dairy,Simoes Dairy - Riverside
1256,-119.6117441518,36.3629381349963,Fagundes Agribusiness Dairy,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000535,11/10/2019,-119.611744,RWQCB,CA,1256,36.362938,Fagundes Agribusiness Dairy,Dairy,Fagundes Agribusiness Dairy
1257,-120.331309800931,37.0941820002991,Fagundes Dairy,,clampToGround,Chowchilla,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000539,11/10/2019,-120.33131,RWQCB,CA,1257,37.094182,Fagundes Dairy,Dairy,Fagundes Dairy
1258,-119.270601541476,36.0423926919906,"Faira Farms, Inc.",,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000542,11/10/2019,-119.270602,RWQCB,CA,1258,36.042393,"Faira Farms, Inc.",Dairy,"Faira Farms, Inc."
1259,-119.370812535542,36.3087746383366,Faria & Sons,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000545,11/10/2019,-119.370813,RWQCB,CA,1259,36.308775,Faria &amp; Sons,Dairy,Faria &amp; Sons
1260,-120.919509990313,37.4868261516159,SODERSTROM FARMS,,clampToGround,TURLOCK,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001514,11/10/2019,-120.91951,SJAPCD,CA,930,37.486826,SODERSTROM FARMS,Dairy,SODERSTROM FARMS
1261,-120.364119660665,37.1215326869841,Faust Family Dairy,,clampToGround,Chowchilla,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000550,11/10/2019,-120.36412,RWQCB,CA,1261,37.121533,Faust Family Dairy,Dairy,Faust Family Dairy
1262,-119.531580735676,36.1440870190196,Felicita Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000553,11/10/2019,-119.531581,RWQCB,CA,1262,36.144087,Felicita Dairy,Dairy,Felicita Dairy
1263,-119.194414740871,36.0778134104653,Fern Oaks Farms,,clampToGround,Porterville,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000554,11/10/2019,-119.194415,RWQCB,CA,1263,36.077813,Fern Oaks Farms,Dairy,Fern Oaks Farms
1264,-119.656978141647,36.2318058219906,Fernandes Dairy,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000556,11/10/2019,-119.656978,RWQCB,CA,1264,36.231806,Fernandes Dairy,Dairy,Fernandes Dairy
1265,-121.003849730795,37.3817660764395,SOUZA RANCH,,clampToGround,NEWMAN,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001528,11/10/2019,-121.00385,SJAPCD,CA,935,37.381766,SOUZA RANCH,Dairy,SOUZA RANCH
1266,-119.248877000273,36.2118619999314,Fernjo Dairy #2,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000558,11/10/2019,-119.248877,RWQCB,CA,1266,36.211862,Fernjo Dairy #2,Dairy,Fernjo Dairy #2
1267,-119.254481824297,36.2099583131256,Fernjo Dairy #3,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000559,11/10/2019,-119.254482,RWQCB,CA,1267,36.209958,Fernjo Dairy #3,Dairy,Fernjo Dairy #3
1268,-120.494939892414,37.2048357840492,Five H Farms,,clampToGround,Merced,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000566,11/10/2019,-120.49494,RWQCB,CA,1268,37.204836,Five H Farms,Dairy,Five H Farms
1269,-119.545755320994,36.4289626801071,FIVE J's DAIRY,,clampToGround,Kingsburg,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000568,11/10/2019,-119.545755,RWQCB,CA,1269,36.428963,FIVE J's DAIRY,Dairy,FIVE J's DAIRY
1270,-121.488871176639,39.0628816354935,Staas Farms,,clampToGround,Wheatland,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001540,11/10/2019,-121.488871,CIWQS R5,CA,940,39.062882,Staas Farms,Dairy,Staas Farms
1271,-119.726124570902,36.3463299353009,"Flatland Farms, LLC",,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000572,11/10/2019,-119.726125,CIWQS R5,CA,1271,36.34633,"Flatland Farms, LLC",Dairy,"Flatland Farms, LLC"
1272,-119.290113649221,36.1510149522312,Fletcher Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000573,11/10/2019,-119.290114,RWQCB,CA,1272,36.151015,Fletcher Dairy,Dairy,Fletcher Dairy
1273,-119.573012151718,36.3681399995614,Flint Dairy,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000574,11/10/2019,-119.573012,RWQCB,CA,1273,36.36814,Flint Dairy,Dairy,Flint Dairy
1274,-119.84674299959,36.5038630000774,Flying W Dairy AKA C & E Dairy #2,,clampToGround,Caruthers,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000576,11/10/2019,-119.846743,RWQCB,CA,1274,36.503863,Flying W Dairy AKA C &amp; E Dairy #2,Dairy,Flying W Dairy AKA C &amp; E Dairy #2
1275,-117.618212000383,33.9926827568841,Struikmans & Son Dairy 2,,clampToGround,Ontario,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001547,11/10/2019,-117.618212,CIWQS,CA,945,33.992683,Struikmans &amp; Son Dairy 2,Dairy,Struikmans &amp; Son Dairy 2
1276,-119.312407660257,36.0666559817026,FM Ranch #2,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000578,11/10/2019,-119.312408,RWQCB,CA,1276,36.066656,FM Ranch #2,Dairy,FM Ranch #2
1277,-119.314168005171,36.075362329627,FM Ranch #3,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000579,11/10/2019,-119.314168,RWQCB,CA,1277,36.075362,FM Ranch #3,Dairy,FM Ranch #3
1278,-119.396827070256,36.060636686634,FM Ranch #5,,clampToGround,Titpon,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000580,11/10/2019,-119.396827,RWQCB,CA,1278,36.060637,FM Ranch #5,Dairy,FM Ranch #5
1279,-119.252385263467,36.1550827981463,FM Ranch Dairy #4,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000581,11/10/2019,-119.252385,RWQCB,CA,1279,36.155083,FM Ranch Dairy #4,Dairy,FM Ranch Dairy #4
1280,-119.107078043287,35.1897321065562,T&W 1,,clampToGround,Bakersfield,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001565,11/10/2019,-119.107078,RWQCB,CA,950,35.189732,T&amp;W 1,Dairy,T&amp;W 1
1281,-119.894505404429,36.47577474194,Fontes Dairy Farms- Dairy 1,,clampToGround,Riverdale,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000583,11/10/2019,-119.894505,RWQCB,CA,1281,36.475775,Fontes Dairy Farms- Dairy 1,Dairy,Fontes Dairy Farms- Dairy 1
1282,-120.557941980819,37.3314187287063,Former Manuel Teixeira Dairy,,clampToGround,Atwater,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000586,11/10/2019,-120.557942,CIWQS R5,CA,1282,37.331419,Former Manuel Teixeira Dairy,Dairy,Former Manuel Teixeira Dairy
1283,-119.305104925976,35.989946003871,Four J Farms,,clampToGround,Pixley,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000596,11/10/2019,-119.305105,RWQCB,CA,1283,35.989946,Four J Farms,Dairy,Four J Farms
1284,-119.409005000281,36.0818239998778,Four J Jerseys #2,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000597,11/10/2019,-119.409005,RWQCB,CA,1284,36.081824,Four J Jerseys #2,Dairy,Four J Jerseys #2
1285,-119.634205742885,36.3782065264443,Francisco Riberio Dairy,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000605,11/10/2019,-119.634206,RWQCB,CA,1286,36.378207,Francisco Riberio Dairy,Dairy,Francisco Riberio Dairy
1286,-119.256247987302,36.1877438855478,Franco & Sons Dairy #1,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000606,11/10/2019,-119.256248,RWQCB,CA,1287,36.187744,Franco &amp; Sons Dairy #1,Dairy,Franco &amp; Sons Dairy #1
1287,-119.513835999831,36.2066559999745,Franco & Sons Dairy #2,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000607,11/10/2019,-119.513836,RWQCB,CA,1288,36.206656,Franco &amp; Sons Dairy #2,Dairy,Franco &amp; Sons Dairy #2
1288,-119.728180999953,36.3189439998658,Frank & Susan Fagundes Dairy,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000609,11/10/2019,-119.728181,RWQCB,CA,1289,36.318944,Frank &amp; Susan Fagundes Dairy,Dairy,Frank &amp; Susan Fagundes Dairy
1289,-119.452447020499,36.3062142323598,Frank C. Lawrence Dairy,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000612,11/10/2019,-119.452447,RWQCB,CA,1291,36.306214,Frank C. Lawrence Dairy,Dairy,Frank C. Lawrence Dairy
1290,-120.457872694712,37.1114106784172,Frank Coelho & Sons Dairy LP Heifer facility,,clampToGround,Chowchilla,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000615,11/10/2019,-120.457873,RWQCB,CA,1292,37.111411,Frank Coelho &amp; Sons Dairy LP Heifer facility,Dairy,Frank Coelho &amp; Sons Dairy LP Heifer facility
1291,-120.448521784682,37.1068382850877,FRANK COELHO & SONS LP,,clampToGround,EL NIDO,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000616,11/10/2019,-120.448522,SJAPCD,CA,1293,37.106838,FRANK COELHO &amp; SONS LP,Dairy,FRANK COELHO &amp; SONS LP
1292,-119.46739999971,36.2423060000219,Frank L. Pires III Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000622,11/10/2019,-119.4674,RWQCB,CA,1294,36.242306,Frank L. Pires III Dairy,Dairy,Frank L. Pires III Dairy
1293,-120.987178216177,37.8812995622434,TEMPLE CREEK DAIRY INC,,clampToGround,ESCALON,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001574,11/10/2019,-120.987178,SJAPCD,CA,955,37.8813,TEMPLE CREEK DAIRY INC,Dairy,TEMPLE CREEK DAIRY INC
1294,-119.863752356867,36.6447974642601,Frea Dairy LLC,,clampToGround,Fresno,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000629,11/10/2019,-119.863752,CIWQS R5,CA,1296,36.644797,Frea Dairy LLC,Dairy,Frea Dairy LLC
1295,-119.981430816184,36.6017676972364,"Fred Rau Dairy, Inc.",,clampToGround,Fresno,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000631,11/10/2019,-119.981431,RWQCB,CA,1297,36.601768,"Fred Rau Dairy, Inc.",Dairy,"Fred Rau Dairy, Inc."
1296,-120.760014729022,36.8370529732543,Fred Thommen Dairy,,clampToGround,Firebaugh,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000632,11/10/2019,-120.760015,RWQCB,CA,1298,36.837053,Fred Thommen Dairy,Dairy,Fred Thommen Dairy
1297,-119.451700351849,36.1060123916834,Friesian Farms Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000633,11/10/2019,-119.4517,RWQCB,CA,1299,36.106012,Friesian Farms Dairy,Dairy,Friesian Farms Dairy
1298,-119.372559000398,35.4529119996891,Tjaarda Dairy,,clampToGround,Shafter,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001590,11/10/2019,-119.372559,RWQCB,CA,965,35.452912,Tjaarda Dairy,Dairy,Tjaarda Dairy
1299,-119.438857697068,36.0766120438919,G. J. teVelde Ranch,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000642,11/10/2019,-119.438858,RWQCB,CA,1301,36.076612,G. J. teVelde Ranch,Dairy,G. J. teVelde Ranch
1300,-120.671734454767,37.290140535329,Gallo Cottonwood Dairy,,clampToGround,Atwater,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000646,11/10/2019,-120.671734,CIWQS R5,CA,1302,37.290141,Gallo Cottonwood Dairy,Dairy,Gallo Cottonwood Dairy
1301,-119.761353215374,36.2492856795808,Garcia & Sons Dairy,,clampToGround,Lemoore,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000648,11/10/2019,-119.761353,RWQCB,CA,1303,36.249286,Garcia &amp; Sons Dairy,Dairy,Garcia &amp; Sons Dairy
1302,-120.06330261511,36.6458720443688,GENERATIONS DAIRY,,clampToGround,KERMAN,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000655,11/10/2019,-120.063303,SJAPCD,CA,1304,36.645872,GENERATIONS DAIRY,Dairy,GENERATIONS DAIRY
1303,-119.879263000087,36.3603229997067,Georgenson Dairy,,clampToGround,Lemoore,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000665,11/10/2019,-119.879263,RWQCB,CA,1306,36.360323,Georgenson Dairy,Dairy,Georgenson Dairy
1304,-119.371407388754,36.4429980811822,Gerben Leyendekker Dairy,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000667,11/10/2019,-119.371407,RWQCB,CA,1307,36.442998,Gerben Leyendekker Dairy,Dairy,Gerben Leyendekker Dairy
1305,-120.587571999648,37.1846199998132,Germano Soares dba Sandy Mush Crosses,,clampToGround,Merced,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000671,11/10/2019,-120.587572,RWQCB,CA,1308,37.18462,Germano Soares dba Sandy Mush Crosses,Dairy,Germano Soares dba Sandy Mush Crosses
1306,-119.854921552783,36.4667128372012,Gerrit Visser & Sons,,clampToGround,Riverdale,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000672,11/10/2019,-119.854922,RWQCB,CA,1309,36.466713,Gerrit Visser &amp; Sons,Dairy,Gerrit Visser &amp; Sons
1307,-121.11209600003,37.6262590000529,Tony & Fatima Garcia Dairy,,clampToGround,Modesto,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001596,11/10/2019,-121.112096,RWQCB,CA,970,37.626259,Tony &amp; Fatima Garcia Dairy,Dairy,Tony &amp; Fatima Garcia Dairy
1308,-119.90610537393,36.4226637785509,GODINHO HOLSTEINS,,clampToGround,RIVERDALE,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000688,11/10/2019,-119.906105,SJAPCD,CA,1311,36.422664,GODINHO HOLSTEINS,Dairy,GODINHO HOLSTEINS
1309,-119.324239082409,35.9974237436954,Golden State Dairy,,clampToGround,Pixley,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000691,11/10/2019,-119.324239,RWQCB,CA,1312,35.997424,Golden State Dairy,Dairy,Golden State Dairy
1310,-119.300423383675,36.4266103655332,Golden West Dairy,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000692,11/10/2019,-119.300423,RWQCB,CA,1313,36.42661,Golden West Dairy,Dairy,Golden West Dairy
1311,-120.667150893085,37.0574100365153,Goncalves Dairy,,clampToGround,Dos Palos,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000696,11/10/2019,-120.667151,RWQCB,CA,1314,37.05741,Goncalves Dairy,Dairy,Goncalves Dairy
1312,-121.020365155554,37.5063236588635,TONY MELO & SONS #2,,clampToGround,CROWS LANDING,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001610,11/10/2019,-121.020365,SJAPCD,CA,975,37.506324,TONY MELO &amp; SONS #2,Dairy,TONY MELO &amp; SONS #2
1313,-119.727899849225,36.4021404545043,Green Oaks Dairy,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000714,11/10/2019,-119.7279,RWQCB,CA,1316,36.40214,Green Oaks Dairy,Dairy,Green Oaks Dairy
1314,-120.062636404293,36.6935196194699,"Green Valley Dairy, LLC",,clampToGround,Kerman,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000715,11/10/2019,-120.062636,RWQCB,CA,1317,36.69352,"Green Valley Dairy, LLC",Dairy,"Green Valley Dairy, LLC"
1315,-119.398139078371,36.4561463991083,Griffioen Dairy,,clampToGround,Dinuba,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000717,11/10/2019,-119.398139,RWQCB,CA,1318,36.456146,Griffioen Dairy,Dairy,Griffioen Dairy
1316,-119.212409650236,36.0999191392433,GTA Dairy,,clampToGround,Tipton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000721,11/10/2019,-119.21241,RWQCB,CA,1319,36.099919,GTA Dairy,Dairy,GTA Dairy
1317,-119.683649676849,36.2639025188384,Hakker Dairy LP,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000723,11/10/2019,-119.68365,RWQCB,CA,1320,36.263903,Hakker Dairy LP,Dairy,Hakker Dairy LP
1318,-119.408122716713,36.2664278779382,Hamstra Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000725,11/10/2019,-119.408123,RWQCB,CA,1321,36.266428,Hamstra Dairy,Dairy,Hamstra Dairy
1319,-120.304685673019,37.037099795833,Hansen Dairy Inc.,,clampToGround,Chowchilla,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000727,11/10/2019,-120.304686,RWQCB,CA,1322,37.0371,Hansen Dairy Inc.,Dairy,Hansen Dairy Inc.
1320,-119.469699924348,36.3437548387436,Harold Dragt & Sons Dairy #1,,clampToGround,Visalia,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000732,11/10/2019,-119.4697,RWQCB,CA,1323,36.343755,Harold Dragt &amp; Sons Dairy #1,Dairy,Harold Dragt &amp; Sons Dairy #1
1321,-119.491058144869,36.3364184642693,Harold Dragt & Sons Dairy #2,,clampToGround,Hanford,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000733,11/10/2019,-119.491058,RWQCB,CA,1324,36.336418,Harold Dragt &amp; Sons Dairy #2,Dairy,Harold Dragt &amp; Sons Dairy #2
1322,-124.171455649801,40.7140732221205,Triple Creek Jerseys,,clampToGround,Eureka,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001633,11/10/2019,-124.171456,CIWQS,CA,985,40.714073,Triple Creek Jerseys,Dairy,Triple Creek Jerseys
1323,-119.29260898376,36.1508011830134,HENRY A GARCIA,,clampToGround,TULARE,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000740,11/10/2019,-119.292609,SJAPCD,CA,1326,36.150801,HENRY A GARCIA,Dairy,HENRY A GARCIA
1324,-119.169820229673,36.2197526074168,"Henry Brower Dairy, Inc.",,clampToGround,Lindsay,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000741,11/10/2019,-119.16982,RWQCB,CA,1327,36.219753,"Henry Brower Dairy, Inc.",Dairy,"Henry Brower Dairy, Inc."
1325,-119.220112757841,36.1361916500203,Heritage Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000746,11/10/2019,-119.220113,RWQCB,CA,1328,36.136192,Heritage Dairy,Dairy,Heritage Dairy
1326,-119.272631310726,36.0110722724968,Hettinga Farms,,clampToGround,Pixley,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000751,11/10/2019,-119.272631,RWQCB,CA,1329,36.011072,Hettinga Farms,Dairy,Hettinga Farms
1327,-122.699307639233,38.2859371935353,Valley View Dairy,,clampToGround,Petaluma,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001658,11/10/2019,-122.699308,CIWQS,CA,995,38.285937,Valley View Dairy,Dairy,Valley View Dairy
1328,-119.225587679851,36.223468928672,Highstreet Dairy,,clampToGround,Tulare,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000758,11/10/2019,-119.225588,RWQCB,CA,1331,36.223469,Highstreet Dairy,Dairy,Highstreet Dairy
1329,-119.158751993433,36.227766276388,Hilarides Dairy,,clampToGround,lindsay,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000759,11/10/2019,-119.158752,RWQCB,CA,1332,36.227766,Hilarides Dairy,Dairy,Hilarides Dairy
1330,-120.308613473499,37.3141977700575,Hillcrest Dairy,,clampToGround,Le Grand,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000760,11/10/2019,-120.308613,CIWQS R5,CA,1333,37.314198,Hillcrest Dairy,Dairy,Hillcrest Dairy
1331,-120.625088535079,37.3267930888587,Hillside Farms,,clampToGround,Atwater,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000761,11/10/2019,-120.625089,CIWQS R5,CA,1334,37.326793,Hillside Farms,Dairy,Hillside Farms
1332,-121.409185000088,38.1367570002354,Van Exel Dairy #3,,clampToGround,Lodi,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001665,11/10/2019,-121.409185,RWQCB,CA,1000,38.136757,Van Exel Dairy #3,Dairy,Van Exel Dairy #3
